Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,Churn_Risk
4332-MUOEZ,Male,78,No,Yes,Yes,No,0,United States,California,Moreno Valley,92553,33.923149,-117.244933,61205,Q3,1,1,20,,1,32.54,0,Yes,Fiber Optic,5,1,0,1,1,0,1,0,1,One Year,0,Credit Card,94.3,1818.3,0.0,0,650.8,2469.1,3,Stayed,No,32,2574,,,0.95
4826-TZEVA,Female,50,No,No,No,No,0,United States,California,O Neals,93645,37.140104,-119.657092,173,Q3,0,0,40,Offer B,1,18.57,0,Yes,Fiber Optic,15,0,1,0,0,0,0,0,1,Month-to-Month,0,Credit Card,74.8,2971.7,0.0,0,742.8,3714.5,3,Stayed,No,52,3258,,,0.97
0030-FNXPP,Female,22,Yes,No,No,No,0,United States,California,Keeler,93530,36.560498,-117.962461,71,Q3,0,0,3,,1,3.12,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.85,57.2,0.0,0,9.36,66.56,4,Joined,No,59,5634,,,0.8
0674-EYYZV,Female,41,No,No,No,No,0,United States,California,Los Angeles,90065,34.108833,-118.229715,47534,Q3,0,0,1,,1,36.33,0,Yes,DSL,4,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,54.65,54.65,0.0,0,36.33,90.98,3,Joined,No,74,5882,,,0.97
1064-FBXNK,Male,55,No,No,Yes,Yes,1,United States,California,Sacramento,95831,38.494832,-121.529447,42832,Q3,1,5,1,,1,47.46,0,No,,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.85,19.85,0.0,0,47.46,67.31,3,Joined,No,20,2618,,,0.99
7623-HKYRK,Male,46,No,No,No,Yes,1,United States,California,Caliente,93518,35.358953,-118.527064,1022,Q3,0,0,6,,1,27.78,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,19.7,111.65,0.0,0,166.68,278.33000000000004,3,Stayed,No,44,2276,,,0.97
0233-FTHAV,Female,24,Yes,No,No,No,0,United States,California,Livingston,95334,37.361987,-120.748394,12672,Q3,0,0,60,,1,15.29,1,Yes,Fiber Optic,48,0,0,1,0,0,0,0,1,One Year,1,Bank Withdrawal,79.2,4765.0,0.0,0,917.4,5682.4,3,Stayed,No,49,5687,,,0.83
3597-MVHJT,Female,49,No,No,No,No,0,United States,California,Brawley,92227,33.03933,-115.191857,23394,Q3,0,0,27,,1,35.17,1,Yes,Fiber Optic,24,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,95.6,2595.25,0.0,0,949.59,3544.84,4,Stayed,No,21,2026,,,0.97
3001-UNBTL,Male,69,No,Yes,Yes,Yes,1,United States,California,Burbank,91506,34.169706,-118.323548,18539,Q3,1,1,29,Offer C,1,49.36,1,Yes,Fiber Optic,19,0,0,1,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,103.95,2964.8,0.0,0,1431.44,4396.24,4,Stayed,No,58,3733,,,0.98
4608-LCIMN,Male,45,No,No,Yes,Yes,3,United States,California,Pismo Beach,93449,35.165668,-120.655842,8564,Q3,1,1,8,,1,30.77,0,Yes,DSL,75,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,44.65,369.15,0.0,0,246.16,615.31,3,Stayed,No,63,5724,,,0.73
5213-TWWJU,Male,26,Yes,No,No,No,0,United States,California,Richmond,94804,37.921034,-122.341798,39089,Q3,0,0,28,,1,45.24,0,Yes,Fiber Optic,59,0,0,1,1,0,1,1,1,Month-to-Month,0,Bank Withdrawal,91.0,2626.15,0.0,0,1266.72,3892.87,3,Stayed,No,66,2448,,,0.95
4989-LIXVT,Male,66,No,Yes,No,No,0,United States,California,Santa Monica,90404,34.026334,-118.474222,19975,Q3,0,0,68,,1,19.67,1,Yes,Fiber Optic,28,0,1,1,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,95.9,6503.2,0.0,0,1337.5600000000002,7840.76,3,Stayed,No,68,5080,,,0.84
2853-CWQFQ,Male,20,Yes,No,No,Yes,1,United States,California,Eureka,95503,40.737431,-124.108897,23570,Q3,0,0,1,,1,41.39,0,Yes,Cable,48,0,0,0,1,0,1,1,1,Month-to-Month,1,Credit Card,59.55,59.55,0.0,0,41.39,100.94,3,Joined,No,47,5824,,,0.85
9821-BESNZ,Male,43,No,No,No,No,0,United States,California,Northridge,91325,34.236683,-118.517588,32307,Q3,0,0,66,Offer A,1,33.02,1,Yes,Fiber Optic,6,0,1,0,1,1,1,1,1,One Year,1,Bank Withdrawal,104.25,6860.6,44.0,0,2179.32,8995.92,4,Stayed,No,42,4915,,,0.98
1548-ARAGG,Female,28,Yes,No,Yes,Yes,3,United States,California,Cedar Glen,92321,34.255203,-117.175654,455,Q3,1,9,4,,1,35.2,1,Yes,DSL,52,0,1,0,1,0,0,0,1,Month-to-Month,1,Credit Card,58.5,224.85,0.0,0,140.8,365.65,3,Stayed,No,23,5605,,,0.88
5649-RXQTV,Male,34,No,No,No,No,0,United States,California,Alderpoint,95511,40.166028,-123.584144,261,Q3,0,0,51,Offer B,1,42.33,0,Yes,Fiber Optic,2,0,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,99.0,5038.15,0.0,0,2158.83,7196.98,5,Stayed,No,78,5787,,,0.73
0928-JMXNP,Male,78,No,Yes,Yes,No,0,United States,California,Los Molinos,96055,40.059385,-122.091481,3756,Q3,1,3,4,Offer E,0,0.0,0,Yes,DSL,5,0,0,1,0,0,0,0,1,Two Year,1,Bank Withdrawal,29.9,118.25,0.0,0,0.0,118.25,4,Stayed,No,46,2914,,,0.95
7251-LJBQN,Female,74,No,Yes,No,No,0,United States,California,Strathmore,93267,36.141319,-119.129075,5689,Q3,0,0,40,,1,28.54,1,Yes,Fiber Optic,24,0,0,1,1,1,1,0,1,One Year,1,Credit Card,103.75,4188.4,0.0,0,1141.6,5330.0,3,Stayed,No,20,3568,,,0.91
1015-JPFYW,Male,47,No,No,No,Yes,2,United States,California,Clements,95227,38.227285,-121.02789,722,Q3,0,0,7,,1,49.16,0,No,,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.45,136.75,0.0,0,344.12,480.87,3,Stayed,No,29,5084,,,0.95
7129-AZJDE,Male,59,No,No,Yes,Yes,1,United States,California,Huntington Beach,92647,33.723579,-118.005441,58764,Q3,1,1,34,Offer C,1,3.54,0,Yes,Fiber Optic,12,0,0,0,0,0,1,1,1,One Year,1,Bank Withdrawal,78.95,2647.2,0.0,0,120.36,2767.56,3,Stayed,No,43,2074,,,0.96
5035-BVCXS,Male,20,Yes,No,No,No,0,United States,California,Loyalton,96118,39.637471,-120.226338,1822,Q3,0,0,11,,1,13.55,0,Yes,Fiber Optic,27,0,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,75.9,866.4,0.0,0,149.05,1015.45,4,Stayed,No,70,4278,,,0.77
8974-OVACP,Female,40,No,No,No,No,0,United States,California,Yermo,92398,35.013299,-116.834092,1195,Q3,0,0,1,,1,27.59,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,20.15,20.15,0.0,0,27.59,47.739999999999995,4,Joined,No,31,3167,,,0.8
1471-GIQKQ,Female,37,No,No,No,No,0,United States,California,Niland,92257,33.345825,-115.596574,2753,Q3,0,0,1,,1,44.98,0,Yes,DSL,27,0,1,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,49.95,49.95,0.0,0,44.98,94.93,3,Joined,No,32,5230,,,0.84
6967-QIQRV,Male,23,Yes,No,Yes,Yes,1,United States,California,Mission Viejo,92692,33.60693,-117.644253,46227,Q3,1,8,15,,1,2.12,0,Yes,Fiber Optic,30,1,0,0,1,1,1,1,0,One Year,0,Bank Withdrawal,101.9,1667.25,0.0,120,31.8,1819.05,3,Stayed,No,28,3707,,,0.93
7698-YFGEZ,Male,55,No,No,No,No,0,United States,California,Riverside,92509,34.004379,-117.447864,63999,Q3,0,0,1,Offer E,1,25.99,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.0,20.0,0.0,0,25.99,45.989999999999995,4,Joined,No,38,5650,,,0.92
8180-AKMJV,Female,27,Yes,No,No,No,0,United States,California,Litchfield,96117,40.507272,-120.338228,385,Q3,0,0,1,Offer E,1,23.04,0,Yes,Cable,82,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,44.55,44.55,0.0,0,23.04,67.59,5,Joined,No,45,5825,,,0.93
1423-BMPBQ,Female,62,No,No,Yes,Yes,1,United States,California,Anaheim,92808,33.850452,-117.726668,19629,Q3,1,1,1,Offer E,1,28.28,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.0,19.0,0.0,0,28.28,47.28,4,Joined,No,44,2400,,,0.96
9505-SQFSW,Female,59,No,No,Yes,Yes,3,United States,California,Tehachapi,93561,35.073777,-118.652112,25805,Q3,1,6,3,Offer E,0,0.0,0,Yes,Cable,53,0,1,0,0,0,1,1,1,Month-to-Month,0,Credit Card,40.3,92.5,0.0,0,0.0,92.5,4,Joined,No,65,5651,,,0.98
7402-PWYJJ,Female,21,Yes,No,Yes,No,0,United States,California,Sacramento,95841,38.660442,-121.346321,20993,Q3,1,2,53,Offer B,1,42.18,1,Yes,Fiber Optic,53,0,0,0,1,0,1,1,0,One Year,1,Bank Withdrawal,91.15,4862.5,0.0,150,2235.54,7248.04,5,Stayed,No,44,6439,,,0.99
6022-KOUQO,Female,51,No,No,Yes,Yes,2,United States,California,Eagleville,96110,41.280341,-120.150381,132,Q3,1,4,2,Offer E,0,0.0,0,Yes,Cable,27,0,0,0,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,29.05,44.75,0.0,0,0.0,44.75,4,Joined,No,22,4998,,,0.95
9943-VSZUV,Male,75,No,Yes,No,No,0,United States,California,Alamo,94507,37.855717,-121.994813,15187,Q3,0,0,67,Offer A,1,39.89,1,Yes,Fiber Optic,19,0,0,0,0,0,0,0,1,Month-to-Month,1,Mailed Check,75.7,5060.85,0.0,0,2672.63,7733.48,4,Stayed,No,30,5823,,,0.97
3914-FDRHP,Male,25,Yes,No,No,No,0,United States,California,Warner Springs,92086,33.323705,-116.626907,1205,Q3,0,0,9,,1,46.34,0,Yes,Fiber Optic,59,0,0,0,1,1,0,0,1,Month-to-Month,0,Bank Withdrawal,86.25,770.5,0.0,0,417.06000000000006,1187.56,5,Stayed,No,42,4754,,,0.97
7808-DVWEP,Male,51,No,No,Yes,No,0,United States,California,Chico,95926,39.745712,-121.84333,35808,Q3,1,3,3,,1,31.06,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,20.0,49.65,0.0,0,93.18,142.82999999999998,3,Joined,No,44,3985,,,0.81
7365-BVCJH,Male,40,No,No,No,No,0,United States,California,Trinity Center,96091,41.081847,-122.700545,734,Q3,0,0,1,Offer E,0,0.0,0,Yes,DSL,6,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,24.4,24.4,0.0,0,0.0,24.4,5,Joined,No,66,3145,,,0.95
6838-YAUVY,Female,26,Yes,No,No,No,0,United States,California,Petaluma,94952,38.237018,-122.77872,31930,Q3,0,0,54,,1,11.76,1,Yes,Fiber Optic,52,0,0,1,1,0,1,1,1,Two Year,1,Bank Withdrawal,95.1,5064.85,0.0,0,635.04,5699.89,3,Stayed,No,67,4825,,,0.97
3744-ZBHON,Female,64,No,No,No,No,0,United States,California,Highland,92346,34.129677,-117.154277,48245,Q3,0,0,3,,1,31.81,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,20.2,65.95,0.0,0,95.43,161.38,5,Joined,No,24,4369,,,0.9
5447-WZAFP,Female,22,Yes,No,No,No,0,United States,California,Carlsbad,92008,33.148116,-117.306043,35582,Q3,0,0,53,Offer B,1,8.33,0,Yes,Fiber Optic,73,0,1,1,0,1,1,1,1,One Year,1,Mailed Check,100.3,5200.8,0.0,0,441.49,5642.29,4,Stayed,No,71,5377,,,0.93
4282-ACRXS,Male,69,No,Yes,Yes,No,0,United States,California,Covina,91723,34.084747,-117.886844,17554,Q3,1,2,38,Offer C,0,0.0,0,Yes,Cable,30,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,24.85,955.75,0.0,0,0.0,955.75,3,Stayed,No,33,3511,,,0.71
4003-FUSHP,Male,62,No,No,No,No,0,United States,California,Santa Cruz,95060,36.993451,-122.098858,43192,Q3,0,0,19,Offer D,1,46.49,0,Yes,Cable,8,0,0,0,1,1,0,0,1,Month-to-Month,1,Credit Card,61.55,1093.2,0.0,0,883.3100000000001,1976.51,3,Stayed,No,60,5831,,,0.77
5424-RLQLC,Male,36,No,No,No,No,0,United States,California,Bonsall,92003,33.290907,-117.202895,3849,Q3,0,0,10,Offer D,1,1.48,0,Yes,DSL,25,0,1,0,0,1,0,0,0,Month-to-Month,1,Credit Card,59.65,638.95,0.0,90,14.8,743.75,3,Stayed,No,20,2385,,,1.0
9099-FTUHS,Female,40,No,No,No,No,0,United States,California,Grass Valley,95945,39.194539,-120.988066,23990,Q3,0,0,23,,1,48.63,1,Yes,Cable,11,1,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,54.4,1249.25,0.0,0,1118.49,2367.74,3,Stayed,No,22,2989,,,1.0
2603-HVKCG,Male,20,Yes,No,No,No,0,United States,California,Meridian,95957,39.068071,-121.832638,776,Q3,0,0,31,Offer C,1,19.38,0,Yes,Fiber Optic,76,0,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,101.4,3143.65,0.0,0,600.78,3744.43,4,Stayed,No,72,2025,,,0.9
8490-BXHEO,Male,67,No,Yes,No,No,0,United States,California,Lucerne Valley,92356,34.508417,-116.856103,5256,Q3,0,0,18,,1,38.79,1,Yes,Fiber Optic,14,0,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,80.55,1411.65,0.0,0,698.22,2109.87,5,Stayed,No,27,5137,,,0.95
2669-OIDSD,Female,58,No,No,Yes,No,0,United States,California,Long Beach,90810,33.819814,-118.222416,35656,Q3,1,3,48,Offer B,1,1.02,0,Yes,Fiber Optic,2,0,0,1,1,1,1,1,1,Month-to-Month,1,Credit Card,100.05,4834.0,37.45,0,48.96,4845.51,5,Stayed,No,34,3468,,,0.9
0112-QAWRZ,Male,49,No,No,Yes,Yes,2,United States,California,Palo Verde,92266,33.3249,-114.758334,291,Q3,1,8,16,Offer D,1,48.71,1,Yes,Fiber Optic,12,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,90.8,1442.2,0.0,0,779.36,2221.56,3,Stayed,No,66,5560,,,0.92
9133-AYJZG,Female,40,No,No,No,No,0,United States,California,Mill Valley,94941,37.901371,-122.572024,28727,Q3,0,0,23,,1,14.45,1,Yes,Fiber Optic,19,0,1,0,0,1,1,1,1,Month-to-Month,1,Credit Card,98.7,2249.1,0.0,0,332.34999999999997,2581.45,5,Stayed,No,71,5781,,,0.94
7404-JLKQG,Female,21,Yes,No,No,No,0,United States,California,Glennville,93226,35.735694,-118.738483,296,Q3,0,0,3,,1,48.3,0,Yes,Cable,42,0,0,1,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,57.55,161.45,0.0,0,144.89999999999998,306.34999999999997,3,Joined,No,47,4099,,,0.99
4057-FKCZK,Male,40,No,No,Yes,Yes,2,United States,California,Prather,93651,37.007238,-119.505661,1314,Q3,1,1,58,,1,29.93,1,Yes,Fiber Optic,24,0,0,0,0,1,0,0,1,Two Year,0,Bank Withdrawal,82.5,4828.05,0.0,0,1735.94,6563.99,3,Stayed,No,25,4348,,,0.98
6563-VNPMN,Female,80,No,Yes,No,No,0,United States,California,Sylmar,91342,34.321621,-118.399841,81986,Q3,0,0,45,,1,4.14,0,Yes,Fiber Optic,20,1,1,0,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,85.7,3778.1,0.0,50,186.3,4014.4,4,Stayed,No,44,5397,,,0.87
2266-SJNAT,Female,21,Yes,No,Yes,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171,Q3,1,2,72,Offer A,1,11.85,1,Yes,Fiber Optic,82,0,1,1,1,1,1,1,1,One Year,0,Credit Card,109.15,7789.6,0.0,0,853.1999999999999,8642.800000000001,4,Stayed,No,46,4807,,,0.85
8645-KWHJO,Male,47,No,No,No,No,0,United States,California,San Gabriel,91776,34.089927,-118.095645,38041,Q3,0,0,14,Offer D,0,0.0,0,Yes,DSL,4,0,0,1,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,55.0,771.95,0.0,0,0.0,771.95,3,Stayed,No,23,4900,,,0.95
1356-MKYSK,Male,44,No,No,No,No,0,United States,California,Castro Valley,94546,37.708327,-122.083473,41698,Q3,0,0,6,Offer E,1,46.59,0,Yes,DSL,7,1,0,1,1,1,1,1,0,Month-to-Month,0,Credit Card,78.65,483.3,0.0,10,279.54,772.84,3,Stayed,No,68,2724,,,0.82
5808-TOTXO,Female,37,No,No,No,Yes,2,United States,California,Oakland,94605,37.758019,-122.138678,42854,Q3,0,0,3,,1,11.27,0,No,,0,0,0,0,0,0,0,0,0,One Year,1,Credit Card,20.55,57.4,0.0,0,33.81,91.21,3,Joined,No,69,2774,,,0.95
3961-SXAXY,Male,49,No,No,No,No,0,United States,California,Thousand Oaks,91362,34.191842,-118.822796,33057,Q3,0,0,1,Offer E,1,30.73,0,Yes,Cable,10,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,44.05,44.05,0.0,0,30.73,74.78,5,Joined,No,54,5925,,,0.97
8990-ZXLSU,Female,63,No,No,No,No,0,United States,California,Sun City,92586,33.707483,-117.200006,18161,Q3,0,0,9,Offer E,1,29.87,0,Yes,Fiber Optic,5,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,69.05,651.5,0.0,0,268.83,920.33,3,Stayed,No,50,5121,,,0.99
9732-EQMWY,Female,20,Yes,No,Yes,No,0,United States,California,Concord,94518,37.950248,-122.022455,27394,Q3,1,1,49,,1,12.39,0,Yes,Fiber Optic,46,0,1,1,0,1,1,1,0,Month-to-Month,0,Bank Withdrawal,99.4,5025.0,0.0,10,607.11,5642.11,4,Stayed,No,59,4725,,,0.89
5606-AMZBO,Female,23,Yes,No,Yes,No,0,United States,California,Rosamond,93560,34.903052,-118.411251,14931,Q3,1,4,10,,1,38.03,1,Yes,Fiber Optic,42,1,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,78.15,765.15,0.0,0,380.3,1145.45,3,Stayed,No,26,3403,,,0.97
7586-ZATGZ,Male,59,No,No,No,No,0,United States,California,Ravendale,96123,40.845738,-120.322219,61,Q3,0,0,40,,1,17.83,1,Yes,Fiber Optic,27,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,84.9,3369.05,0.0,0,713.1999999999999,4082.25,4,Stayed,No,37,2904,,,0.93
1222-LRYKO,Male,21,Yes,No,No,Yes,3,United States,California,Posey,93260,35.861928,-118.636698,266,Q3,0,0,6,Offer E,1,38.28,1,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,26.35,184.05,0.0,0,229.68,413.73,3,Stayed,No,22,2189,,,0.92
7878-JGDKK,Male,38,No,No,No,No,0,United States,California,Selma,93662,36.545322,-119.642281,26213,Q3,0,0,4,Offer E,1,30.07,0,Yes,Cable,29,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,44.55,220.75,0.0,0,120.28,341.03,3,Stayed,No,45,2124,,,0.89
4132-KALRO,Female,31,No,No,No,No,0,United States,California,Davis Creek,96108,41.750354,-120.403885,104,Q3,0,0,4,Offer E,1,7.94,1,Yes,Fiber Optic,3,0,0,0,1,1,1,1,0,Month-to-Month,1,Credit Card,100.85,399.25,0.0,10,31.76,441.01,4,Stayed,No,21,5354,,,0.99
8778-LMWTJ,Female,28,Yes,No,No,No,0,United States,California,River Pines,95675,38.545775,-120.743325,364,Q3,0,0,9,,1,13.05,0,Yes,Fiber Optic,73,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.85,708.2,0.0,0,117.45,825.6500000000001,3,Stayed,No,66,5770,,,0.85
1910-FMXJM,Female,59,No,No,Yes,No,0,United States,California,Colton,92324,34.030915,-117.273201,52202,Q3,1,8,36,,1,49.33,0,Yes,Fiber Optic,23,0,0,0,0,0,1,1,1,Month-to-Month,0,Bank Withdrawal,80.4,2937.65,0.0,0,1775.88,4713.53,3,Stayed,No,35,5544,,,1.0
8104-OSKWT,Female,61,No,No,No,No,0,United States,California,Anaheim,92804,33.818,-117.974404,81333,Q3,0,0,12,Offer D,1,14.42,1,Yes,Fiber Optic,14,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,79.8,1001.2,21.53,0,173.04,1152.71,3,Stayed,No,43,5906,,,0.98
1866-OBPNR,Male,28,Yes,No,Yes,Yes,1,United States,California,Sacramento,95833,38.619049,-121.517552,31422,Q3,1,5,1,,1,42.99,0,Yes,Fiber Optic,59,0,1,0,0,0,0,0,1,Month-to-Month,0,Credit Card,74.6,74.6,0.0,0,42.99,117.59,5,Joined,No,22,5494,,,0.88
7787-BNTZM,Male,56,No,No,No,No,0,United States,California,Comptche,95427,39.239818,-123.565432,371,Q3,0,0,6,,1,6.93,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,20.15,130.5,0.0,0,41.58,172.07999999999998,5,Stayed,No,76,5761,,,0.98
1077-HUUJM,Female,48,No,No,No,Yes,1,United States,California,Rancho Cucamonga,91730,34.10097,-117.57882,51970,Q3,0,0,7,Offer E,1,28.5,0,Yes,Fiber Optic,13,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,71.05,472.65,0.0,10,199.5,682.15,5,Stayed,No,49,4668,,,0.98
1784-BXEFA,Female,63,No,No,No,No,0,United States,California,Vacaville,95688,38.419088,-122.024568,32564,Q3,0,0,10,,1,4.76,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Mailed Check,20.55,187.35,0.0,0,47.599999999999994,234.95,3,Stayed,No,43,3595,,,0.87
9137-UIYPG,Female,33,No,No,Yes,Yes,3,United States,California,Butte City,95920,39.449794,-121.936372,303,Q3,1,1,35,,1,26.09,0,Yes,Fiber Optic,56,1,0,1,1,1,1,1,0,Month-to-Month,1,Bank Withdrawal,106.9,3756.45,34.47,150,913.15,4785.13,3,Stayed,No,80,5447,,,0.85
9758-MFWGD,Female,75,No,Yes,Yes,Yes,2,United States,California,Hawthorne,90250,33.914775,-118.348083,93315,Q3,0,0,48,,0,0.0,0,Yes,DSL,19,0,1,0,0,0,0,0,1,One Year,0,Bank Withdrawal,29.9,1388.75,0.0,0,0.0,1388.75,5,Stayed,No,49,2617,,,0.76
7820-ZYGNY,Male,33,No,No,No,No,0,United States,California,La Puente,91746,34.038983,-117.991372,30802,Q3,0,0,63,,1,9.21,1,Yes,Fiber Optic,28,0,1,0,0,0,1,1,0,One Year,0,Credit Card,90.45,5825.5,0.0,100,580.23,6505.73,3,Stayed,No,23,4616,,,0.79
5996-DAOQL,Male,28,Yes,No,No,No,0,United States,California,Penngrove,94951,38.325599,-122.642352,3777,Q3,0,0,1,Offer E,1,42.17,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,20.45,20.45,0.0,0,42.17,62.620000000000005,3,Joined,No,80,2184,,,0.94
3195-TQDZX,Male,19,Yes,No,No,No,0,United States,California,Elk Creek,95939,39.53222,-122.594879,587,Q3,0,0,3,,1,1.57,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,20.25,61.45,0.0,0,4.71,66.16,5,Joined,No,42,4050,,,0.99
2475-MROZF,Male,36,No,No,No,No,0,United States,California,Murrieta,92562,33.548869,-117.334165,36149,Q3,0,0,30,Offer C,1,2.87,1,Yes,Fiber Optic,29,1,1,1,1,0,0,0,1,Month-to-Month,1,Credit Card,95.0,2852.4,0.0,0,86.10000000000001,2938.5,3,Stayed,No,64,3597,,,0.99
0178-CIIKR,Female,60,No,No,No,No,0,United States,California,Crows Landing,95313,37.435664,-121.049056,1508,Q3,0,0,3,,1,2.69,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.95,58.0,0.0,0,8.07,66.07,3,Joined,No,74,5949,,,0.94
2501-XWWTZ,Male,51,No,No,No,No,0,United States,California,San Clemente,92673,33.4725,-117.584273,15297,Q3,0,0,11,,1,1.01,0,Yes,Fiber Optic,8,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,70.2,760.05,0.0,0,11.11,771.16,5,Stayed,No,34,2535,,,0.98
1304-BCCFO,Male,24,Yes,No,Yes,No,0,United States,California,Redlands,92374,34.064073,-117.166158,36675,Q3,1,2,9,,1,14.91,0,Yes,Cable,82,0,0,1,0,1,1,1,1,Month-to-Month,1,Mailed Check,70.05,564.4,0.0,0,134.19,698.5899999999999,3,Stayed,No,69,4900,,,0.96
2985-FMWYF,Female,46,No,No,No,No,0,United States,California,Myers Flat,95554,40.267158,-123.805913,644,Q3,0,0,23,Offer D,1,18.12,1,Yes,Fiber Optic,23,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,93.5,2341.55,0.0,0,416.7600000000001,2758.3100000000004,3,Stayed,No,73,4861,,,0.96
4948-WBBKL,Female,80,No,Yes,No,No,0,United States,California,Dunnigan,95937,38.931425,-121.946081,19,Q3,0,0,36,Offer C,1,41.57,1,Yes,Fiber Optic,10,0,0,0,0,0,0,0,1,Two Year,1,Bank Withdrawal,74.9,2659.45,0.0,0,1496.52,4155.969999999999,3,Stayed,No,23,5041,,,0.9
0440-MOGPM,Female,51,No,No,No,No,0,United States,California,Petaluma,94954,38.235021,-122.557332,35419,Q3,0,0,41,,1,6.16,1,Yes,DSL,12,0,1,1,0,1,1,1,1,One Year,1,Bank Withdrawal,80.55,3263.9,0.0,0,252.56,3516.46,3,Stayed,No,29,4176,,,0.95
2560-PPCHE,Female,22,Yes,No,No,No,0,United States,California,Huntington Beach,92649,33.721917,-118.043237,32304,Q3,0,0,65,,1,26.83,1,Yes,Fiber Optic,59,0,1,0,1,1,1,1,1,One Year,1,Bank Withdrawal,105.05,6744.25,0.0,0,1743.9499999999998,8488.2,5,Stayed,No,73,5742,,,0.81
3845-FXCYS,Male,55,No,No,No,No,0,United States,California,Long Barn,95335,38.109125,-120.078597,683,Q3,0,0,2,,1,7.8,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,19.65,31.2,0.0,0,15.6,46.8,5,Joined,No,26,4841,,,0.97
0804-XBFBV,Female,49,No,No,No,Yes,1,United States,California,Foothill Ranch,92610,33.698728,-117.67768,10936,Q3,0,0,11,,0,0.0,0,Yes,DSL,19,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,25.2,321.05,0.0,0,0.0,321.05,3,Stayed,No,57,5916,,,0.99
