Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn,CLTV,Gender_Male,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check
33,No,No,Yes,Yes,1,47758,1,1,9,No Offer,1,36.94,0,16,0,1,0,1,1,1,1,1,1,101.5,906.85,0.0,0,332.46,1239.31,3,0,2757,True,True,False,True,False,False,False,False,False
52,No,No,No,No,0,9960,0,0,12,Offer D,1,34.73,1,6,0,1,0,0,0,1,1,0,1,89.15,1057.55,0.0,70,416.76,1544.31,5,0,4041,False,True,False,True,False,False,False,False,False
43,No,No,No,No,0,26442,0,0,1,No Offer,1,23.97,0,0,0,0,0,0,0,0,0,0,1,19.4,19.4,0.0,0,23.97,43.37,4,0,2742,False,False,False,False,True,False,False,True,False
45,No,No,No,No,0,18693,0,0,20,Offer D,1,45.39,0,24,0,0,0,0,1,0,0,1,0,78.8,1641.3,0.0,0,907.8,2549.1,3,0,2317,True,True,False,True,False,False,False,False,False
25,Yes,No,No,No,0,69850,0,0,10,Offer D,1,45.42,0,0,0,0,0,0,0,0,0,0,1,19.3,185.2,0.0,0,454.2000000000001,639.4000000000001,4,0,4190,False,False,False,False,True,True,False,True,False
32,No,No,Yes,Yes,3,19630,1,7,20,Offer D,1,42.06,1,23,0,1,0,1,1,0,0,1,0,96.8,1826.7,0.0,0,841.2,2667.9,4,0,3222,True,True,False,True,False,False,False,True,False
27,Yes,No,Yes,No,0,33758,1,8,20,Offer D,1,46.47,0,0,0,0,0,0,0,0,0,0,0,20.65,417.5,0.0,0,929.4,1346.9,3,0,4147,True,False,False,False,True,True,False,True,False
33,No,No,Yes,Yes,1,28094,1,1,19,Offer D,1,13.13,0,0,0,0,0,0,0,0,0,0,0,19.8,344.5,0.0,0,249.47000000000003,593.97,5,0,4464,True,False,False,False,True,True,False,True,False
53,No,No,Yes,No,0,24979,1,1,22,Offer D,1,49.66,0,3,1,1,0,1,1,1,1,1,1,104.6,2180.55,0.0,0,1092.52,3273.07,3,0,2429,True,True,False,True,False,False,False,False,False
63,No,No,No,No,0,41263,0,0,35,Offer C,1,13.14,1,6,0,0,0,1,0,0,0,1,0,80.05,2835.9,0.0,0,459.9,3295.8,5,0,3999,False,True,False,True,False,False,False,True,False
43,No,No,No,No,0,34191,0,0,1,No Offer,1,42.34,0,10,0,0,0,0,0,0,0,1,0,45.15,45.15,0.0,0,42.34,87.49000000000001,3,0,4131,False,True,True,False,False,False,False,True,False
43,No,No,No,No,0,37322,0,0,39,Offer C,1,8.69,1,24,0,0,0,0,0,0,0,1,1,73.15,2730.85,0.0,0,338.90999999999997,3069.76,5,0,3271,True,True,False,True,False,False,False,True,False
31,No,No,No,No,0,18058,0,0,56,No Offer,1,37.99,1,24,1,0,0,1,1,1,1,1,1,105.35,5794.45,0.0,0,2127.44,7921.889999999999,3,0,5680,True,True,False,True,False,False,False,True,False
58,No,No,No,Yes,2,11264,0,0,18,Offer D,1,34.07,0,28,0,0,0,0,0,0,0,0,1,45.65,747.2,0.0,40,613.26,1400.46,5,0,4403,True,True,True,False,False,False,False,True,False
30,No,No,Yes,Yes,2,37527,1,1,16,Offer D,1,49.85,1,69,0,1,0,0,0,0,0,1,1,79.95,1267.95,0.0,0,797.6,2065.55,4,0,3855,False,True,False,True,False,False,False,True,False
45,No,No,No,No,0,30779,0,0,68,Offer A,1,17.41,0,27,1,0,1,0,0,0,0,1,1,54.45,3674.95,0.0,0,1183.88,4858.83,4,0,6309,False,True,False,False,False,True,False,True,False
46,No,No,Yes,Yes,1,28680,1,1,72,Offer A,1,24.9,1,19,1,0,1,1,1,1,1,1,0,84.7,5893.9,0.0,0,1792.8,7686.7,4,0,6375,False,True,True,False,False,False,True,True,False
52,No,No,No,No,0,13779,0,0,9,Offer E,1,7.32,1,11,0,0,0,0,0,0,0,1,1,75.85,724.65,0.0,0,65.88,790.53,5,0,5212,True,True,False,True,False,False,False,False,False
37,No,No,No,No,0,5221,0,0,30,Offer C,1,10.74,0,13,1,0,0,0,0,0,0,1,1,48.8,1536.75,0.0,0,322.2,1858.95,3,0,4864,False,True,True,False,False,False,False,True,False
45,No,No,No,No,0,23559,0,0,18,Offer D,0,0.0,0,11,0,0,1,1,0,0,0,0,1,35.2,607.3,0.0,50,0.0,657.3,3,0,5381,False,True,True,False,False,False,False,False,False
63,No,No,Yes,No,0,31678,1,1,44,No Offer,0,0.0,0,18,0,1,1,0,1,1,1,1,0,54.3,2390.45,0.0,0,0.0,2390.45,3,0,3222,True,True,False,False,False,False,True,False,False
47,No,No,Yes,Yes,2,34873,1,1,30,Offer C,1,16.48,0,17,1,0,0,1,0,1,1,1,0,66.3,1923.5,0.0,0,494.4,2417.9,3,0,4631,False,True,True,False,False,False,False,False,False
44,No,No,Yes,No,0,32050,0,0,71,Offer A,1,14.91,0,0,0,0,0,0,0,0,0,0,1,20.9,1493.2,0.0,0,1058.61,2551.81,4,0,4030,False,False,False,False,True,False,True,False,False
32,No,No,Yes,No,0,37887,1,1,1,Offer E,1,38.89,0,9,0,0,1,0,0,0,0,1,0,75.35,75.35,0.0,0,38.89,114.24,5,0,3514,True,True,False,True,False,False,False,True,False
55,No,No,No,Yes,2,32148,0,0,22,No Offer,0,0.0,0,29,0,0,1,0,1,1,1,1,1,49.45,1031.4,0.0,0,0.0,1031.4,3,0,5941,False,True,True,False,False,True,False,True,False
25,Yes,No,No,Yes,1,44442,0,0,49,No Offer,1,45.64,0,0,0,0,0,0,0,0,0,0,0,19.45,921.3,0.0,0,2236.36,3157.66,5,0,4170,False,False,False,False,True,True,False,True,False
33,No,No,Yes,Yes,3,33528,1,10,42,No Offer,1,17.75,0,53,0,0,1,0,1,1,1,1,1,92.15,3875.4,0.0,0,745.5,4620.9,5,0,5697,False,True,False,True,False,False,False,False,False
38,No,No,Yes,Yes,1,47344,1,2,7,Offer E,1,35.26,0,0,0,0,0,0,0,0,0,0,0,19.85,144.15,0.0,0,246.82,390.97,3,0,3973,False,False,False,False,True,False,True,True,False
52,No,No,Yes,Yes,3,67354,1,10,67,Offer A,1,3.04,1,30,1,0,1,1,0,1,1,1,1,100.25,6689.0,0.0,0,203.68,6892.68,3,0,5588,False,True,False,True,False,True,False,False,False
24,Yes,No,No,No,0,47568,0,0,15,No Offer,1,9.97,1,47,0,1,0,1,0,1,1,1,0,95.7,1451.1,0.0,0,149.55,1600.65,5,0,4999,True,True,False,True,False,False,False,False,False
42,No,No,Yes,No,0,62425,1,5,67,Offer A,1,17.4,1,11,0,1,1,0,0,1,1,0,1,93.15,6368.2,0.0,90,1165.8,7624.0,4,0,4001,True,True,False,True,False,False,True,False,False
61,No,No,Yes,Yes,2,103214,1,3,53,No Offer,1,31.69,0,16,1,1,0,1,1,0,0,1,1,69.7,3729.6,0.0,0,1679.5700000000002,5409.17,4,0,4590,True,True,True,False,False,False,True,True,False
38,No,No,Yes,Yes,1,63288,1,10,21,No Offer,1,18.0,0,0,0,0,0,0,0,0,0,0,0,19.8,350.1,0.0,0,378.0,728.1,3,0,3243,True,False,False,False,True,True,False,True,False
30,No,No,Yes,Yes,2,16271,1,4,40,No Offer,1,29.14,0,48,1,1,0,1,0,1,1,1,1,71.35,2847.2,0.0,0,1165.6,4012.8,4,0,5807,False,True,True,False,False,False,False,True,False
49,No,No,Yes,Yes,2,29694,1,8,22,No Offer,1,45.35,0,0,0,0,0,0,0,0,0,0,0,20.75,452.35,0.0,0,997.7,1450.0500000000002,4,0,2258,False,False,False,False,True,True,False,False,False
25,Yes,No,No,No,0,16398,0,0,39,Offer C,0,0.0,0,26,0,0,0,1,0,1,1,1,1,40.6,1494.5,0.0,0,0.0,1494.5,5,0,4436,True,True,False,False,False,False,False,False,False
35,No,No,Yes,No,0,3699,1,3,2,Offer E,1,5.42,0,0,0,0,0,0,0,0,0,0,0,20.35,41.85,0.0,0,10.84,52.69,4,0,5761,False,False,False,False,True,False,False,True,False
43,No,No,Yes,Yes,2,72893,1,3,57,No Offer,1,12.26,0,0,0,0,0,0,0,0,0,0,0,19.75,1272.05,0.0,0,698.8199999999999,1970.87,5,0,4235,False,False,False,False,True,False,True,False,False
49,No,No,Yes,Yes,3,24660,1,10,8,Offer E,1,1.56,0,57,0,0,0,0,1,0,0,1,1,54.4,475.1,0.0,0,12.48,487.58,4,0,4854,True,True,True,False,False,False,False,False,False
30,No,No,Yes,Yes,1,20890,1,3,7,Offer E,1,5.84,0,0,0,0,0,0,0,0,0,0,0,20.45,150.75,0.0,0,40.879999999999995,191.63,4,0,4484,False,False,False,False,True,False,False,True,False
49,No,No,No,No,0,14852,0,0,49,No Offer,1,17.77,1,13,0,0,0,1,1,0,0,1,1,66.15,3199.0,0.0,0,870.73,4069.73,3,0,6138,True,True,True,False,False,False,True,False,False
47,No,No,No,No,0,21065,0,0,65,No Offer,1,38.33,1,7,1,1,0,1,0,0,0,1,1,89.85,5844.65,0.0,0,2491.45,8336.099999999999,3,0,6421,False,True,False,True,False,True,False,False,False
48,No,No,No,No,0,21343,0,0,55,No Offer,1,33.6,0,5,0,0,0,0,0,0,0,1,0,45.05,2462.6,0.0,0,1848.0,4310.6,3,0,4055,False,True,True,False,False,True,False,False,False
28,Yes,No,Yes,Yes,3,55306,1,10,71,Offer A,1,10.11,1,59,1,1,1,1,1,1,1,1,0,86.85,6263.8,0.0,0,717.81,6981.610000000001,4,0,6452,True,True,True,False,False,False,True,False,False
62,No,No,No,No,0,58639,0,0,35,Offer C,1,39.87,1,23,1,1,1,1,0,0,0,0,1,96.75,3403.4,0.0,130,1395.4499999999998,4928.85,3,0,5154,True,True,False,True,False,False,False,True,False
29,Yes,No,No,No,0,174,0,0,17,No Offer,1,38.78,1,59,1,1,1,1,1,0,0,1,1,106.65,1672.1,0.0,0,659.26,2331.3599999999997,3,0,2754,True,True,False,True,False,False,False,False,False
20,Yes,No,Yes,No,0,53323,1,5,72,Offer A,1,23.7,1,85,1,0,1,1,1,1,1,1,1,110.15,7881.2,0.0,0,1706.4,9587.6,3,0,4498,False,True,False,True,False,False,True,True,False
30,No,No,Yes,Yes,1,55486,1,4,28,Offer C,1,16.13,0,69,1,0,0,0,0,1,1,1,1,82.85,2320.8,0.0,0,451.64,2772.44,3,0,5802,False,True,False,True,False,True,False,False,False
59,No,No,Yes,No,0,25566,1,4,18,No Offer,1,25.54,0,0,0,0,0,0,0,0,0,0,0,20.1,370.5,0.0,0,459.72,830.22,4,0,4329,False,False,False,False,True,False,True,True,False
30,No,No,No,No,0,31352,0,0,52,No Offer,1,9.37,0,59,0,0,1,0,0,1,1,1,1,59.45,3043.7,0.0,0,487.2399999999999,3530.9399999999996,3,0,6107,False,True,True,False,False,False,False,False,False
53,No,No,Yes,No,0,43467,1,8,47,No Offer,1,3.2,0,18,0,1,0,0,1,0,0,1,1,58.6,2723.4,0.0,0,150.4,2873.8,4,0,2613,False,True,False,False,False,False,False,False,False
44,No,No,No,No,0,91664,0,0,23,No Offer,1,42.26,0,2,0,0,1,0,0,0,0,0,0,49.7,1081.25,0.0,150,971.98,2203.23,5,0,4790,False,True,False,False,False,False,False,True,False
59,No,No,Yes,Yes,2,49647,1,10,66,Offer A,1,26.91,0,30,1,1,1,1,0,0,0,1,0,65.85,4097.05,0.0,0,1776.06,5873.110000000001,3,0,5500,True,True,False,False,False,False,True,True,False
22,Yes,No,No,No,0,31556,0,0,8,No Offer,1,17.3,1,41,0,0,0,0,0,0,0,1,1,73.5,632.2,0.0,0,138.4,770.6,3,0,5777,False,True,False,True,False,False,False,False,False
23,Yes,No,Yes,Yes,2,63136,1,2,71,Offer A,1,4.32,1,41,1,1,1,1,1,1,1,1,0,113.65,8166.8,0.0,0,306.72,8473.52,4,0,6208,False,True,False,True,False,False,True,True,False
23,Yes,No,Yes,No,0,38902,1,3,46,No Offer,1,46.71,0,41,1,1,1,1,0,0,0,1,0,65.65,3047.15,0.0,0,2148.66,5195.8099999999995,4,0,2680,True,True,False,False,False,False,True,True,False
25,Yes,No,No,No,0,36243,0,0,66,Offer A,0,0.0,0,73,1,0,1,1,1,1,1,0,1,61.35,4193.4,0.0,130,0.0,4323.4,3,0,4824,False,True,True,False,False,False,True,False,False
60,No,No,Yes,No,0,30028,1,8,42,No Offer,1,20.58,1,13,0,0,1,1,0,0,0,1,1,85.9,3729.75,0.0,0,864.3599999999999,4594.11,3,0,2219,False,True,False,True,False,False,False,True,False
62,No,No,No,No,0,30933,0,0,5,No Offer,1,29.75,0,6,0,0,0,1,0,0,0,1,1,75.65,399.45,0.0,0,148.75,548.2,5,0,2296,False,True,False,True,False,False,False,True,False
25,Yes,No,No,No,0,20200,0,0,29,Offer C,1,28.83,1,47,0,1,1,0,0,1,1,1,0,70.9,1964.6,0.0,0,836.0699999999999,2800.67,4,0,2064,True,True,True,False,False,True,False,True,False
37,No,No,Yes,Yes,5,41067,1,5,27,Offer C,1,19.32,0,30,0,1,0,0,0,0,0,1,0,49.85,1336.15,0.0,0,521.64,1857.79,3,0,5580,False,True,True,False,False,False,False,True,False
25,Yes,No,Yes,Yes,3,10558,1,1,25,Offer C,1,4.57,0,0,0,0,0,0,0,0,0,0,0,20.1,486.05,0.0,0,114.25,600.3,3,0,5306,False,False,False,False,True,False,True,True,False
36,No,No,Yes,No,0,18752,1,4,57,No Offer,1,31.79,1,13,1,1,1,1,1,0,0,1,1,103.05,5925.75,0.0,0,1812.03,7737.78,4,0,5586,True,True,False,True,False,False,False,False,False
47,No,No,No,No,0,27891,0,0,13,No Offer,1,34.18,0,19,0,0,0,0,1,0,0,1,1,81.9,1028.9,0.0,0,444.34,1473.24,3,0,2054,False,True,False,True,False,False,False,True,False
42,No,No,Yes,Yes,3,23742,0,0,71,Offer A,1,37.03,1,26,1,0,0,0,1,0,0,1,1,66.2,4692.55,0.0,0,2629.13,7321.68,3,0,4756,True,True,True,False,False,True,False,False,False
57,No,No,No,No,0,23981,0,0,1,No Offer,1,37.62,0,0,0,0,0,0,0,0,0,0,0,19.75,19.75,0.0,0,37.62,57.37,3,0,3666,False,False,False,False,True,False,False,False,False
33,No,No,Yes,Yes,1,41390,1,3,50,No Offer,1,22.3,1,0,0,0,0,0,0,0,0,0,0,24.95,1261.45,0.0,0,1115.0,2376.45,5,0,6019,True,False,False,False,True,False,True,True,False
49,No,No,No,No,0,31297,0,0,1,No Offer,1,16.64,0,2,0,0,0,0,1,1,1,1,1,89.25,89.25,0.0,0,16.64,105.89,5,0,5579,True,True,False,True,False,False,False,False,False
32,No,No,No,No,0,9864,0,0,5,No Offer,1,21.01,0,0,0,0,0,0,0,0,0,0,1,19.25,86.05,0.0,0,105.05,191.1,3,0,3056,True,False,False,False,True,False,False,True,False
44,No,No,No,No,0,16910,0,0,66,Offer A,1,16.39,1,26,1,1,1,1,1,0,0,1,1,104.55,6779.05,0.0,0,1081.74,7860.79,3,0,4494,False,True,False,True,False,True,False,False,False
32,No,No,Yes,Yes,2,29110,1,4,49,No Offer,1,33.07,0,23,1,1,1,1,1,1,1,1,1,87.2,4345.0,0.0,0,1620.43,5965.43,3,0,4567,False,True,True,False,False,True,False,True,False
32,No,No,Yes,Yes,3,23661,1,3,66,Offer A,1,42.84,1,0,0,0,0,0,0,0,0,0,1,25.7,1714.55,0.0,0,2827.44,4541.99,4,0,5517,True,False,False,False,True,True,False,True,False
31,No,No,No,Yes,2,23519,0,0,11,No Offer,1,5.84,1,10,0,0,0,0,0,1,1,0,0,86.2,893.2,0.0,30,64.24,987.44,5,0,3157,True,True,False,True,False,False,False,False,False
29,Yes,No,No,No,0,49242,0,0,28,Offer C,0,0.0,0,48,0,0,0,1,0,0,0,1,1,30.1,810.85,0.0,0,0.0,810.85,4,0,2653,True,True,True,False,False,False,False,True,False
31,No,No,Yes,No,0,43857,1,9,65,No Offer,1,30.44,1,20,1,1,1,0,1,0,0,1,1,99.35,6347.55,0.0,0,1978.6,8326.15,4,0,6300,True,True,False,True,False,False,True,False,False
45,No,No,No,No,0,23637,0,0,62,No Offer,1,24.03,0,0,0,0,0,0,0,0,0,0,1,19.2,1123.65,0.0,0,1489.86,2613.51,4,0,4937,False,False,False,False,True,False,True,True,False
38,No,No,Yes,No,0,35325,1,9,2,No Offer,1,32.86,0,0,0,0,0,0,0,0,0,0,0,20.1,43.15,0.0,0,65.72,108.87,3,0,4158,False,False,False,False,True,False,False,False,False
57,No,No,No,No,0,27614,0,0,2,No Offer,1,2.46,0,0,0,0,0,0,0,0,0,0,0,20.35,35.1,0.0,0,4.92,40.02,5,0,3746,False,False,False,False,True,False,False,True,False
36,No,No,Yes,Yes,3,37779,1,1,55,Offer B,1,1.44,1,0,0,0,0,0,0,0,0,0,1,25.65,1388.0,0.0,0,79.2,1467.2,5,0,4466,False,False,False,False,True,False,True,True,False
64,No,No,No,No,0,32307,0,0,30,No Offer,1,2.67,0,27,0,0,0,1,1,1,1,1,1,94.4,2638.1,0.0,0,80.1,2718.2,5,0,4584,False,True,False,True,False,True,False,False,False
58,No,No,No,No,0,28067,0,0,17,No Offer,1,36.47,0,15,1,1,0,0,0,0,0,1,0,56.1,946.95,0.0,0,619.99,1566.94,3,0,5025,True,True,False,False,False,True,False,True,False
32,No,No,Yes,Yes,1,97318,1,10,16,No Offer,1,20.12,0,30,1,1,0,1,0,1,1,1,0,68.25,1114.85,0.0,0,321.92,1436.77,3,0,3559,False,True,False,False,False,False,True,False,False
25,Yes,No,No,No,0,68018,0,0,72,Offer A,1,29.29,1,0,0,0,0,0,0,0,0,0,0,24.75,1777.6,0.0,0,2108.88,3886.48,5,0,5398,True,False,False,False,True,False,True,False,False
48,No,No,No,No,0,33389,0,0,9,No Offer,1,34.75,1,3,0,0,0,0,0,0,0,1,1,76.25,684.85,0.0,0,312.75,997.6,5,0,2062,True,True,False,True,False,False,False,False,False
43,No,No,No,No,0,81986,0,0,1,No Offer,1,24.41,0,4,0,1,0,0,0,0,0,1,0,74.35,74.35,0.0,0,24.41,98.76,4,0,4237,False,True,False,True,False,False,False,False,False
64,No,No,No,Yes,1,57017,0,0,23,No Offer,1,8.4,0,27,0,1,0,1,0,0,0,0,0,54.15,1312.45,0.0,40,193.2,1545.65,4,0,2496,True,True,False,False,False,False,False,False,False
28,Yes,No,No,Yes,3,48867,0,0,8,No Offer,1,1.95,0,0,0,0,0,0,0,0,0,0,0,19.45,159.2,0.0,0,15.6,174.79999999999998,5,0,4119,True,False,False,False,True,False,False,False,False
23,Yes,No,Yes,Yes,1,17112,1,3,19,No Offer,0,0.0,0,52,1,1,0,0,0,0,0,1,1,34.95,610.2,0.0,0,0.0,610.2,3,0,3422,True,True,False,False,False,False,False,True,False
46,No,No,No,No,0,40077,0,0,7,Offer E,1,40.42,1,17,1,0,0,0,0,0,0,1,1,53.65,404.35,0.0,0,282.94,687.29,4,0,4389,False,True,False,False,False,False,False,False,False
24,Yes,No,No,No,0,46639,0,0,61,Offer B,1,45.69,1,48,1,0,1,0,1,1,1,1,0,104.0,6363.45,0.0,0,2787.0899999999997,9150.54,3,0,4344,True,True,False,True,False,True,False,False,False
32,No,No,Yes,No,0,17846,1,1,57,Offer B,1,48.0,0,24,1,1,0,1,1,0,0,1,1,70.35,4124.65,0.0,0,2736.0,6860.65,3,0,5779,False,True,False,False,False,False,True,True,False
31,No,No,No,Yes,3,27424,0,0,15,No Offer,1,43.69,0,29,1,0,1,0,0,1,1,1,0,64.85,950.75,0.0,0,655.3499999999999,1606.1,4,0,4442,True,True,True,False,False,True,False,True,False
42,No,No,No,No,0,42526,0,0,1,Offer E,1,23.67,0,0,0,0,0,0,0,0,0,0,0,19.65,19.65,0.0,0,23.67,43.32,3,0,4639,False,False,False,False,True,False,False,True,False
39,No,No,Yes,No,0,18735,0,0,12,No Offer,1,30.79,0,4,0,0,0,0,0,0,0,1,0,45.9,505.95,0.0,0,369.48,875.4300000000001,3,0,5790,False,True,True,False,False,False,False,False,False
48,No,No,No,No,0,33057,0,0,54,Offer B,1,27.3,0,0,0,0,0,0,0,0,0,0,0,20.0,1149.65,0.0,0,1474.2,2623.8500000000004,3,0,6094,True,False,False,False,True,False,True,True,False
40,No,No,Yes,Yes,2,25988,1,1,4,Offer E,1,25.9,0,19,0,0,0,0,0,0,0,1,0,44.8,169.65,0.0,0,103.6,273.25,5,0,2114,True,True,True,False,False,False,False,False,False
23,Yes,No,Yes,No,0,14814,1,1,20,No Offer,1,27.96,0,0,0,0,0,0,0,0,0,0,0,20.35,393.15,0.0,0,559.2,952.35,3,0,4390,False,False,False,False,True,True,False,True,False
51,No,No,No,Yes,2,9937,0,0,26,No Offer,0,0.0,0,19,1,0,0,1,0,1,1,1,0,45.8,1147.0,0.0,0,0.0,1147.0,4,0,3287,False,True,True,False,False,False,False,True,False
36,No,No,Yes,No,0,40376,1,1,53,Offer B,1,18.0,1,20,0,1,1,1,1,1,1,1,1,108.95,5718.2,0.0,0,954.0,6672.2,4,0,4163,False,True,False,True,False,True,False,False,False
38,No,No,No,No,0,22085,0,0,68,Offer A,0,0.0,0,28,1,1,1,1,1,1,1,0,0,64.35,4539.6,0.0,130,0.0,4669.6,3,0,4146,False,True,True,False,False,False,True,True,False
64,No,No,Yes,Yes,2,51348,1,1,72,Offer A,1,20.63,1,26,1,1,1,1,1,1,1,1,1,90.8,6397.6,0.0,0,1485.36,7882.96,4,0,5028,True,True,True,False,False,False,True,True,False
61,No,No,No,No,0,50047,0,0,12,Offer D,1,25.57,1,0,0,0,0,0,0,0,0,0,0,24.95,280.4,0.0,0,306.84000000000003,587.24,5,0,4443,True,False,False,False,True,True,False,True,False
52,No,No,Yes,No,0,29387,1,1,68,Offer A,1,7.87,1,4,1,1,0,0,0,0,0,1,1,84.7,5711.05,0.0,0,535.16,6246.21,3,0,5520,False,True,False,True,False,False,True,False,False
25,Yes,No,No,Yes,2,13129,0,0,50,Offer B,1,37.52,0,71,1,0,1,1,1,0,0,1,1,70.8,3478.15,0.0,0,1876.0,5354.150000000001,4,0,4798,False,True,True,False,False,True,False,True,False
62,No,No,No,No,0,29245,0,0,1,Offer E,1,34.02,1,24,0,1,0,0,0,0,0,0,0,54.3,54.3,0.0,10,34.02,98.32,5,0,3259,True,True,True,False,False,False,False,False,False
20,Yes,No,Yes,Yes,2,36625,1,1,23,Offer D,1,27.97,1,51,1,1,1,1,1,1,1,1,1,91.1,2198.3,0.0,0,643.31,2841.61,4,0,5991,False,True,False,False,False,False,True,True,False
49,No,No,No,Yes,2,16996,0,0,60,Offer B,1,16.59,0,0,0,0,0,0,0,0,0,0,0,19.95,1189.9,0.0,0,995.4,2185.3,3,0,5316,True,False,False,False,True,False,True,True,False
21,Yes,No,Yes,No,0,26157,1,1,72,Offer A,1,22.22,1,0,0,0,0,0,0,0,0,0,0,26.45,1914.5,0.0,0,1599.84,3514.34,4,0,5534,False,False,False,False,True,False,True,True,False
32,No,No,No,No,0,45358,0,0,72,Offer A,1,15.03,0,22,1,1,1,1,1,0,0,1,1,75.1,5336.35,0.0,0,1082.16,6418.51,3,0,6284,True,True,False,False,False,False,True,False,False
54,No,No,Yes,No,0,39064,1,7,72,Offer A,1,12.85,1,24,0,1,1,1,1,1,1,0,1,110.15,7998.8,0.0,70,925.2,8994.0,4,0,5065,False,True,False,True,False,False,True,False,False
19,Yes,No,No,No,0,76890,0,0,51,Offer B,1,43.79,1,82,0,1,1,1,1,1,1,1,1,111.5,5703.25,0.0,0,2233.29,7936.54,4,0,4363,False,True,False,True,False,True,False,False,False
47,No,No,Yes,Yes,1,66754,1,2,70,Offer A,1,5.93,1,19,0,1,1,0,1,1,1,1,1,106.5,7397.0,0.0,0,415.1,7812.1,5,0,6319,False,True,False,True,False,True,False,False,False
28,Yes,No,No,No,0,75319,0,0,9,No Offer,1,4.02,0,0,0,0,0,0,0,0,0,0,1,19.9,164.6,0.0,0,36.17999999999999,200.77999999999997,4,0,3643,True,False,False,False,True,True,False,False,False
40,No,No,Yes,Yes,3,34716,1,1,59,Offer B,1,46.1,1,57,1,1,0,1,1,1,1,1,1,111.1,6555.2,0.0,0,2719.9,9275.1,4,0,4952,True,True,False,True,False,False,True,True,False
44,No,No,No,Yes,1,33817,0,0,3,Offer E,1,25.04,0,17,0,0,0,1,1,1,1,1,0,70.7,225.65,0.0,0,75.12,300.77,3,0,2584,True,True,False,False,False,False,False,True,False
52,No,No,No,No,0,25068,0,0,37,No Offer,1,11.73,1,30,1,1,1,0,0,0,0,0,0,91.2,3382.3,0.0,0,434.01,3816.31,3,0,5135,False,True,False,True,False,False,False,False,False
35,No,No,No,No,0,51970,0,0,37,No Offer,1,38.43,0,30,1,1,1,1,0,0,0,1,0,65.6,2313.8,0.0,0,1421.91,3735.71,4,0,3183,True,True,False,False,False,False,True,False,False
29,Yes,No,Yes,Yes,2,62660,1,4,14,Offer D,1,42.64,0,69,1,1,0,1,0,0,0,1,0,59.45,780.85,0.0,0,596.96,1377.81,3,0,5723,False,True,True,False,False,False,False,False,False
58,No,No,Yes,No,0,45645,1,9,72,Offer A,1,40.78,1,22,1,1,0,1,1,1,1,1,1,109.95,7852.4,0.0,0,2936.16,10788.56,4,0,6258,True,True,False,True,False,False,True,True,False
25,Yes,No,Yes,Yes,3,25135,1,8,72,Offer A,0,0.0,0,82,1,1,1,0,0,0,0,1,0,38.5,2763.0,0.0,0,0.0,2763.0,4,0,4710,True,True,True,False,False,False,True,True,False
51,No,No,No,No,0,46342,0,0,10,Offer D,1,17.01,1,0,0,0,0,0,0,0,0,0,1,24.5,270.15,0.0,0,170.10000000000002,440.25,3,0,5594,False,False,False,False,True,False,False,True,False
38,No,No,Yes,Yes,2,35530,1,5,10,Offer E,1,46.23,0,0,0,0,0,0,0,0,0,0,1,19.7,197.54,0.0,0,462.2999999999999,659.8399999999999,5,0,4890,True,False,False,False,True,True,False,True,False
55,No,No,No,No,0,18980,0,0,1,Offer E,1,1.48,0,0,0,0,0,0,0,0,0,0,0,20.6,20.6,0.0,0,1.48,22.08,3,0,5370,True,False,False,False,True,False,False,True,False
42,No,No,No,No,0,33280,0,0,29,No Offer,1,14.46,0,25,1,0,1,1,0,0,0,1,0,58.0,1734.5,0.0,0,419.34,2153.84,3,0,2810,False,True,True,False,False,True,False,True,False
37,No,No,No,No,0,47,0,0,8,Offer E,1,8.73,1,28,1,1,1,0,0,0,0,1,1,65.5,573.15,0.0,0,69.84,642.99,3,0,3033,False,True,True,False,False,False,False,False,False
48,No,No,Yes,No,0,56280,1,2,61,Offer B,1,11.53,1,0,0,0,0,0,0,0,0,0,0,25.45,1538.6,0.0,0,703.3299999999999,2241.93,4,0,6015,True,False,False,False,True,False,True,False,False
35,No,No,Yes,Yes,1,34447,1,5,72,Offer A,1,17.49,1,12,0,1,1,0,1,1,1,0,1,104.45,7459.0,0.0,130,1259.28,8848.28,5,0,4750,True,True,False,True,False,True,False,True,False
50,No,No,Yes,Yes,2,49474,1,8,12,Offer D,1,33.9,0,0,0,0,0,0,0,0,0,0,1,21.15,306.05,0.0,0,406.7999999999999,712.8499999999999,4,0,5209,True,False,False,False,True,False,False,False,False
22,Yes,No,No,No,0,46532,0,0,7,No Offer,1,45.93,1,48,0,0,0,0,1,1,1,1,0,96.2,639.7,0.0,0,321.51,961.21,5,0,4329,True,True,False,True,False,False,False,False,False
